Title,P_time,Department,Post,news,Url
2017年前十月我国共查处危险驾驶涉案人员16万人,12/1/2017,国家应急广播网综合,,中新社北京12月1日电(记者 张子扬)记者12月1日从中国公安部交通管理局获悉，2017年1至10月，全国公安交通管理部门共查处危险驾驶涉案人员16万人，其中，机动车驾驶人13.5万人，机动车所有人、管理人2.5万人，其他人员2420人。据了解，目前共有5.9万人被判处刑罚，其他案件正在侦查、审查起诉、审判过程中。在查处的危险驾驶案件中，醉酒驾驶案件占99.25%；严重超员案件占2.87%；追逐竞驶案件占0.11%；严重超速案件占0.06%；运输危险物品案件占0.03%。这些案件多发生在12时至次日3时，共占全部案件的84.6%。在涉案的16万人中，20至40岁居多，占57.4%；40至60岁次之，占40.4%；驾龄在4至10年的居多，占39.5%，1至4年的次之，占24.8%。此外，公安部交通管理局还从人民法院审结的危险驾驶案件中，选取十个典型案件，对外公布。这些案件中，有的醉驾肇事，有的多次竞时竞技行驶严重危及公共安全，有的超过核定载客人数1.5倍以上。这些驾驶人罔顾他人生命财产安全，触犯刑法，受到了应有的惩罚。公安部交通管理局相关负责人表示，希望机动车驾驶人深刻认识到危险驾驶违法犯罪的严重性和危害性，珍爱生命，敬畏法律，拒绝危险驾驶。公安交通管理部门将一如既往从严查处严重危害公共安全的交通违法犯罪行为，依法保护人民生命财产安全。,http://www.cneb.gov.cn/2017/12/01/ARTI1512128489173692.shtml
江苏建湖两车追尾相撞 致2人死亡多人受伤,12/1/2017,国家应急广播网综合,,中新网南京12月1日电(记者 谷华)12月1日凌晨，盐城市建湖县境内发生一起交通事故，一辆大客车过桥时被后方车辆追尾相撞，目前已造成客车上2人死亡多人受伤。当地警方通报，受伤人员均生命体征平稳，目前无生命危险。事故的调查处理及善后工作正在有序进行中。事故发生于234省道线建湖东塘河大桥处。警方调查，12月1日上午5时8分，李某某(男，41岁，建湖县人)驾驶大型牵引车载货沿234省道由东向西行驶至东塘河大桥处，与前方同方向沈某某(男，54岁，建湖县人)驾驶的大客车追尾相撞，当场造成大客车乘客1人死亡，1人重伤，其余人员不同程度受伤。“接报后，相关部门迅速赶赴现场处置，全力抢救伤员。”据介绍，建湖县迅速成立专门工作组，组织精干医护力量抢救伤员，处理善后事宜；县委、县政府主要领导到医院看望慰问受伤人员。据警方通报，截至目前，1人因伤势过重抢救无效死亡，其余人员均生命体征平稳，目前无生命危险。事故的调查处理及善后工作正在有序进行中。,http://www.cneb.gov.cn/2017/12/01/ARTI1512128153938672.shtml
广西百年壮寨约1/5毁于火海 无人员伤亡,12/1/2017,国家应急广播网综合,,中新社桂林12月1日电(杨陈 吴生斌)广西龙胜金竹壮寨30日晚发生火灾，当地宣传部门1日上午通报，经奋力扑救，壮寨内火灾已熄灭，20户民房毁于火海，约占全村民房总数的1/5，无人员伤亡。拥有百年历史的金竹壮寨位于龙脊梯田景区内，因寨前有一片金色的竹子而得名，全村有98户人家，430多人口，是中国典型的壮族村寨，被誉为“北壮第一寨”。村寨内建筑具有鲜明的壮族风格，全是依山而建且保存较为完整的“杆栏式”吊脚木楼，环境典雅，具有壮族魔伊大王图腾、壮族连屋、古老寨门、石龙身、民族文化馆、民族歌舞坪、百年古枫树、百年古井、百年古杉树群等。11月30日19时30分许，金竹壮寨发生一起民房火灾。由于壮寨内建筑大多为木质结构，火势很快蔓延，现场一度陷入火海。消防部门接警后，当地县委、政府立即启动应急预案，组织相关部门、附近村寨义务消防队员进行施救，及时疏散人员、开辟隔离带。龙胜宣传部门通报，截至1日凌晨，火灾已被全部熄灭，共造成9户民房被烧毁，11户民房被破拆。据现场民众介绍，受火灾影响，村寨内目前一片狼藉，到处都是残片断瓦，烧焦的木板四处散落，此前美景难复。广西是多民族省区，少数民族村寨多为木结构建筑，耐火等级低、布局密集、家户相连，加之消防水源缺乏，一旦发生火灾，极易火烧连营。近年来，广西已确定了“开辟防火带，把村寨分隔成若干防火区域，每个区域不超过50户”的改造原则，推动村寨火灾隐患整治。,http://www.cneb.gov.cn/2017/12/01/ARTI1512125491352652.shtml
重污染周末造访 天津发布黄色预警启动Ⅲ级应急响应,12/1/2017,国家应急广播网综合,,新华社天津12月1日电（记者张华迎）受不利气象条件影响，12月1日晚间至3日期间，天津市环境空气质量将出现污染过程。为做好重污染天气应对，天津市提前发布了重污染天气黄色预警，并将从1日20时起启动包含工业企业限产减排、停止所有施工工地土石方作业等措施在内的Ⅲ级应急响应。据了解，天津市重污染天气预警级别从低到高分为蓝色、黄色、橙色和红色预警四级，分别对应Ⅳ级、Ⅲ级、Ⅱ级和Ⅰ级应急响应。其中，黄色预警的启动条件是当预测空气质量指数（AQI）日均值大于200将持续2天（48小时）及以上，且未达到高级别预警条件。按照《天津市重污染天气应急预案》要求，在重污染天气黄色预警期间，天津将对重点非电力减排企业按照“一厂一策”要求落实限产减排措施；对重点监管企业和主力电力企业加强监管，确保污染物稳定达标排放；对一般污染排放企业采取轮流停产、停涉气工序，落实减排措施，确保主要污染物总体减排30%以上。重污染天气黄色预警期间，在做好工业企业应急减排的同时，天津还将停止所有施工工地的土石方作业。中铁上海局天津地铁10号线项目部书记高丹介绍，项目部1日20时起将全面停止土石方开挖、回填、场内倒运等土石方作业，直至重污染天气预警信息解除。健康专家提醒，在重污染天气里，建议儿童、老年人和心脏病、肺病患者以及过敏性疾病患者关好门窗，尽量停止户外运动，外出时尽量戴防霾口罩。气象专家称，3日午后，受冷空气影响，污染有望自北向南逐步消散。,http://www.cneb.gov.cn/2017/12/01/ARTI1512123747764632.shtml
贵州将对乌江流域进行全面环保检查,12/1/2017,新华社,,新华社贵阳12月1日电（记者刘智强）1日，“生态贵州 美丽乌江”2017环保行在贵阳启动，贵州省人大将牵头对乌江流域进行环境治理检查。记者从活动现场了解到，本次环保行将重点对乌江流域的磷化工企业、网箱养鱼等项目以及生活污水的偷排漏排等问题进行严格督查，以此来推动乌江绿色发展，加强乌江流域生态保护与治理，打赢污染防治攻坚战。贵州省人大常委会副主任袁周表示，将以实地调研与查看相结合的方式开展检查，进一步加快水污染防治，推动乌江流域环境综合治理，促进贵州生态文明建设。,http://www.cneb.gov.cn/2017/12/01/ARTI1512122818702614.shtml
2日至4日北方局地或现中至重度污染 4日有望好转,12/1/2017,国家应急广播网综合,,中新网12月1日电 据环境保护部宣传教育司官方微博消息，根据中国环境监测总站与长三角、珠三角区域空气质量预报中心和相关省级空气质量预报部门预测，12月2日至4日，北方地区可能迎来污染过程。2日，华北中南部、东北中部和西北关中地区可能出现中至重度污染，4日有望好转。,http://www.cneb.gov.cn/2017/12/01/ARTI1512120377048576.shtml
湖北十堰：1日上午一维修车起火爆炸4人受伤,12/1/2017,国家应急广播网综合,,国家应急广播网武汉12月1日消息（记者张毛清 十堰台记者张军）1日上午9点50分，湖北省十堰市张湾区黄龙镇水文站附近，一辆公路段维修车车载沥青罐发生爆炸并燃烧，造成4人受伤。其中，2人轻伤、2人重伤。目前，伤者正在当地医院接受治疗，小货车起火爆炸原因在查。,http://www.cneb.gov.cn/2017/12/01/ARTI1512118633199471.shtml
1日至2日安徽天气静稳 2日晚蚌埠等或将出现浓雾,12/1/2017,国家应急广播网综合,,中国天气网讯 预计，1日至2日安徽以多云或阴天为主，天气整体静稳，雾天也将愈演愈烈；2日晚到3日早晨安徽江北大部分区域都将被大雾笼罩。亳州、阜阳等北部市县将出现能见度在200米左右的大雾，蚌埠以东、铜陵等市县还可能出现能见度不足100米的浓雾。需要注意防范大雾对交通造成的不利影响。1日冷空气对安徽的影响基本结束，全省迎来晴好天气，气温开始逐步回升，不过大雾天气也随之而来，1日上午安徽南部部分高速路段就遭受大雾袭扰。据安徽交通运输联网管理中心消息，11时左右，受雾天影响，G56杭瑞高速徽杭段；S42黄祁高速屯溪互通至祁门均实行三级交通管制，限速60公里/小时。安徽省气象台预计，1日至2日安徽以多云或阴天为主，天气整体静稳，雾天也将愈演愈烈，其中2日晚到3日早晨安徽江北大部分区域都将被大雾笼罩。亳州、阜阳、宿州等北部市县将出现能见度在200米左右的大雾，蚌埠以东、铜陵、芜湖、马鞍山等市县还可能出现能见度不足100米的浓雾。需要注意防范大雾对交通造成的不利影响。除了大雾外，每年冬季影响安徽交通的还有降雪和道路结冰。安徽省气候中心预测显示，2017年12月到2018年2月全省平均气温较常年偏高，沿淮淮北雨雪量接近常年，淮河以南较常年偏少，有阶段性低温雨雪天气，但发生大范围、持续性低温雨雪冰冻灾害的可能性小。目前，安徽各地交通部门已完成了高速公路除雪演练，时刻保证省内高速公路畅通。1日至3日安徽多大雾天气，大雾发生时能见度较差，将对交通出行造成严重影响。气象专家提醒，交通部门做好雾天的防御工作，加强道路交通安全管理，机场、高速公路等需采取相关交通安全保障措施，确保交通安全。同时建议群众朋友，在出现雾、霾天气的时候尽量减少外出，低能见度高速行车时候要保持安全车距，及时打开雾灯、示廓灯、危险报警闪光灯或近光灯，不要使用远光灯，并降低车速，从最近的高速出口尽快撤离。,http://www.cneb.gov.cn/2017/12/01/ARTI1512116894190446.shtml
天津河西区火灾10名遇难者均为男性 身份正在核实,12/1/2017,国家应急广播网综合,,中新网12月1日电 1日凌晨4时许，位于天津市河西区友谊路与平江道交口的城市大厦38层发生火灾。在天津市政府新闻办公室下午召开的新闻发布会上，天津市政府河西区区长李学义透露，火灾造成10人遇难，均为男性，身份正在核实中；火灾事故中的5名伤员正在接受救治，截至目前，伤情平稳。据介绍，凌晨，消防河西支队接到报警：河西区平江道盛捷友谊服务公寓第38层起火。接警后，河西佟楼中队于4时10分到达现场，经初步核实现场为河西区盛捷友谊服务公寓第38层发生火灾，消防官兵立即进行处置。火灾于6时40分扑灭，过火面积约为300平方米，起火物为内装修材料。火灾发生后，天津市区两级及公安、消防各部门领导赶赴现场指挥救援处置工作。目前，起火原因正在进一步调查中，相关责任人员已被控制。现场交通管制已解除，人员救治、善后处置等工作正有序进行。,http://www.cneb.gov.cn/2017/12/01/ARTI1512116771319428.shtml
厦航运送400多名巴厘岛滞留旅客先后抵厦,12/1/2017,中国新闻网,,中新网厦门12月1日电(陈悦 陈邵珣 张玮玲)记者1日中午从厦门航空有限公司了解到，截至当天中午，厦航已先后调派3个航班赴巴厘岛，运送滞留巴厘岛的中外旅客458人抵达厦门。11月30日下午14时许，厦航运送的首批162名中外旅客搭载厦门航空有限公司MF892D航班降落在厦门高崎机场。当日晚20时55分和12月1日5时46分，厦航第二架和第三架调派往巴厘岛的航班分别完成运输任务，2架航班总计接回296名滞留旅客。厦航人士表示，未来只要条件允许，厦航将继续安排调机前往巴厘岛，协助更多滞留旅客回国。厦航相关人士介绍，厦航自火山喷发就开始跟踪当地机场的运行情况，26日就取消飞往巴厘岛的航班，减少了滞留巴厘岛的旅客人数。29日下午，获知机场临时开放消息后，厦航又决定调派飞机前往巴厘岛协助运输滞留旅客。由于准备充分，30日凌晨2时24分，首架调机航班就由厦门高崎机场飞往巴厘岛。记者于30日下午见证了首批滞留旅客抵厦。航班抵达机场后，旅客们缓缓走下客舱，他们看起来都有些疲惫，但脸上都挂着笑容。记者注意到，其中还有不少是外籍旅客。记者看到，一名旅客快步走到机坪上，他手持录像机，将同行亲朋好友下机的场景记录下来，并示意他们朝镜头挥挥手，“我们在巴厘岛滞留3天了，很高兴能及时过来接我们回去。”不少旅客经历长时间滞留后顺利抵厦，也情不自禁拿起手机和飞机来个自拍。“国内航空公司陆续来巴厘岛接人，我们很感动，简直有电影《战狼》的即视感。”航班乘务长廖冰心下飞机时捧着一大束鲜红的玫瑰花，这束鲜花是乘客李先生提前就准备好，要送给来接他们的厦航机组。两年前，李先生在乘坐厦航航班由阿姆斯特丹飞回厦门的途中突发疾病，正是由于当班乘务长运用平时所学的紧急医疗救护知识果断处置，让他顺利脱险，平安回国。如今，李先生在巴厘岛滞留3天，很巧合的是，又得到厦航的帮助，顺利返回祖国。机长宋秋波说，这趟飞行任务，厦航的预案做得很充分，提前准备，并时刻关注天气、风向等动态，“一切顺利”完成飞行。他表示，虽然机组成员都很疲惫，但听到所有乘客都在感谢厦航到巴厘岛接他们回家时，内心还是非常自豪的。印尼巴厘岛阿贡火山喷发后，约有1.7万名中国游客因机场关闭滞留在巴厘岛。在中国多部门紧急协助行动下，中国旅客正在通过各种途径陆续返回国内。,http://www.cneb.gov.cn/2017/12/01/ARTI1512112900767276.shtml
山东首批178名滞留巴厘岛游客顺利回国,12/1/2017,中国新闻网,,中新网济南12月1日电(梁犇 沈泰)“欢迎回家！”济南边检站执勤业务二科胡辰玘将护照递到从巴厘岛回国的刘素香手中。随着印尼泗水至济南的JT2631次航班1日凌晨零时许抵达济南遥墙国际机场，首批乘坐飞机撤离的178名山东地区游客顺利归国。“终于回来了，心里非常激动，感谢祖国！”刚办理完边检手续的济南市民刘素香告诉记者，此行是去巴厘岛参加朋友的新婚典礼，没想到在回程前正好赶上火山喷发，被迫滞留在岛上。印度尼西亚巴厘岛阿贡火山自11月21日首次喷发后，活跃度不断增强并多次喷发出大量火山灰。受火山灰影响，巴厘岛伍拉莱国际机场于当地时间11月27日7时15分至11月28日7时期间临时关闭，所有进出港航班全部取消。目前阿贡火山警戒级别提高至最高级第四级，火山口周围半径8公里内区域，火山口北—东北、西南—南—东南方向半径10公里内区域禁止一切活动。据中国驻登巴萨总领馆统计，直到机场11月29日重新开放前，在巴厘岛滞留的中国游客有1.7万人左右，民航局立即启动应急机制，包括南航、东航、厦航在内的国内航空公司派飞机飞赴巴厘岛协助滞留游客回国。据济南边检站政治处主任杨强介绍，为尽快办理旅客入境检查手续，及时安抚旅客的焦躁情绪，济南边检站立即研究制定入境检查方案，与口岸联检单位共同做好“一站式”服务通关准备。同时，在入境执勤现场2条自助通关通道和10条人工通道全部开放，成立专项勤务小组，178名游客仅用15分钟全部顺利通关。目前，济南市滞留巴厘岛旅游团队12个，游客367人(面向山东接收游客，并非全部济南籍)，涉及6家济南旅行社。济南市旅游发展委员会工作人员万中强表示，事发后，各部门实时跟进滞留巴厘岛团队情况，安抚稳定游客情绪，保障游客安全，提供游客饮食住宿，积极组织游客撤离。万中强称，自11月30日开始至12月2日，中国被困游客将陆续乘坐包机从巴厘岛回国，山东地区游客预计最晚于12月2日从巴厘岛伍拉莱机场出发，飞返济南。,http://www.cneb.gov.cn/2017/12/01/ARTI1512109772583765.shtml
11月9省份滴雨未下 12月上旬中东部大部无雨雪需防火,12/1/2017,国家应急广播网综合,,中国天气网讯 刚刚过去的这个11月，我国大部地区降水都呈偏少态势，特别是西北地区东部、华北、东北南部、黄淮等地较常年同期偏少80%-100%。预计12月上旬，中东部大部地区基本无降水，天干物燥，需加强防火。11月，我国降水主要集中在新疆北部、东北地区北部和东部以及黄淮以南地区。其中，新疆北部、东北地区北部和东部、西南地区东南部、黄淮南部等地的累积降水量为10-25毫米，江南和华南超25毫米，湖南东部、江西中部、浙江中北部等地的部分地区累积降水量超过100毫米。与常年同期相比，除新疆北部、东北地区北部、江南大部和华南等地降水量略偏多之外，其他大部地区的降水都呈偏少态势，特别是西北地区东部、华北、东北南部、黄淮等地较常年同期偏少80%-100%。像是北京、天津、河北、内蒙古、山西、陕西、宁夏、甘肃、新疆中南部等多地11月滴水未下。大城市中，北京、天津、石家庄、呼和浩特、太原、银川、兰州11月的累积降水量都为零。以北京为例，常年11月降水日数为2.8天，降水量为9.5毫米。而2017年11月降水日数和降水量均为0，比较少见。从1981年以来，共有6年11月没有降水，分别是1988年、2002年、2008年、2010年、2014年和2017年。预计12月上旬，我国中东部大部依旧基本无降水。中央气象台预计，1日至3日，北京北部、河北北部、山东半岛北部、云南西北部等地的部分地区森林火险气象等级较高。请各有关单位加强防范，确保林区安全。气象专家提醒，冬季天干物燥，是一年中最易发生火灾的季节。据统计，冬季发生的火灾起数占全年火灾起数的40%，其中居民火灾居多。因此，公众一定要做好家用取暖电器、生活用火和残余炭火处理等方面的工作，谨防火灾的发生。另外，也要注意野外用火安全，避免火灾的发生。,http://www.cneb.gov.cn/2017/12/01/ARTI1512109505885745.shtml
冷空气结束 1日至2日河北扩散条件转差有中到重度霾,12/1/2017,国家应急广播网综合,,中国天气网讯 随着本轮冷空气退出河北大部，1日至2日河北以晴间多云为主，大气污染物扩散条件不利。河北中南部地区以及唐山会有中度霾，短时段可达重度霾，提醒市民注意做好防护工作。3日又有一股冷空气携大风来袭，各地空气质量将逐渐转好。在冷空气的影响下，30日河北各地气象扩散条件良好。下午14时，河北省中北部地区空气质量以优为主，南部及沿山一带略差，但仍为良。1日早晨开始，随着冷空气影响结束，河北省地面气压场转弱、风速较小，1日早8点，河北平原大部分地区出现了轻雾或霾的天气，能见度普遍在2-5公里左右。河北省环保厅监测显示，1日早保定、石家庄、邢台、邯郸等地还出现了中度、重度污染天气，其中首要污染物为PM2.5和PM10。河北省气象台预计，1日至2日河北以晴间多云为主，中南部地区以及唐山会有中度霾，短时段可达重度霾，但不会出现大范围的雾天。到了3日又将有一股新的冷空气携手大风天气来袭，河北大部地区将有3-4级的偏北风，局地风力可达4-5级。随着风力的增大，各地气象扩散条件转为有利，中南部的霾自北向南陆续减弱。同时，3日坝上地区将出现零星小雪天气，各地较前期也将出现2-4℃的降温，中南部最高气温降至5-8℃，北部最高气温在0℃左右，外出请注意做好保暖。1日至2日空气质量较差，气象专家提醒市民尽量减少外出，如果外出可以戴上口罩，这样可以有效防止粉尘颗粒进入体内。口罩以棉质口罩最好。但佩戴的时间不宜过长，老年人和心血管疾病的人要避免佩戴，以免呼吸困难导致头昏。,http://www.cneb.gov.cn/2017/12/01/ARTI1512109273967725.shtml
天津1日至2日有轻到中度霾 3日冷空气驱霾气温降,12/1/2017,国家应急广播网,,中国天气网讯 1日至2日，天津进入冷空气间歇期，气温日渐回升。同时静稳天气建立，空气扩散条件不佳，霾天气卷土重来，将有轻到中度霾。3日新一股冷空气来袭，午后霾逐渐减弱消散，同时气温再次下降，公众请注意保暖。受冷空气影响，天津前天最高气温仅有1.5℃，创入冬以来新低。11月30日冷空气影响基本结束，最高气温缓慢回升至3℃左右。天津气象台预计，1日至2日以晴天为主，气温继续缓慢回升。1日白天全市最高气温为5℃，2日进一步升至7℃。不过冷空气撤离后，静稳天气又会重新建立，霾天气卷土重来。天津1日晨大气扩散条件转差，不利于空气污染物稀释、扩散和清除，出现轻度霾。据国家环保部监测显示，上午10时武清区空气质量指数（AQI）已达134，为轻度污染等级，天津市区AQI也已升至100。预计1日至2日霾天气还将继续发展，空气质量或进一步转差。公众请注意做好防护，霾天气下，道路能见度不佳，请司机朋友小心驾驶。此次霾天气过程不会持续太久，3日新一股冷空气抵达天津，午后开始风力加大，霾天气将逐渐减弱消散。受冷空气影响，3日气温开始下降，4日最高气温将降至3℃，4日夜间到5日早晨最低气温降至-4℃。公众请注意关注天气变化，及时做好保暖措施。12月上旬天津冷空气频繁，7日前后，还有一股较强冷空气影响天津，并带来明显的大风降温天气，降温幅度达4-6℃，预计市区最低气温将降至-5℃，北部地区甚至只有-9℃左右，请注意添衣保暖。此外，天津大部地区已有一个多月未出现降水，从目前预报来看，近期仍无降水。天干物燥，公众请注意用火用电安全，严防火灾发生，日常生活中也要多注意补水保湿。气象专家提醒，霾天气会对对人体心血管系统、呼吸系统的健康会产生一定影响，建议公众尽量减少户外活动，特别是老人、小孩等易感人群要加强防护，出门戴上口罩，室内也尽量关闭门窗，平时可多吃些具有清肺功能的食物。3日午后开始，冷空气将带来降温，公众请注意及时添加衣物，以防感冒。,http://www.cneb.gov.cn/2017/12/01/ARTI1512107443181601.shtml
天津河西火灾事故已造成10人死亡 相关责任人被控制,12/1/2017,国家应急广播网综合,,中新网12月1日电 据天津市人民政府新闻办公室官方微博消息，今晨4点07分，位于河西区友谊路与平江道交口的城市大厦38层发生火灾。目前火已扑灭，经现场反复清理检查，共有10人死亡，5人受轻伤正在医院救治。微博称，接报后，市委书记李鸿忠立即作出批示，要及时如实公布权威信息。第一位的是全力抢救伤员。要进行严格的事故调查，依则依规处理。要举一反三，迅即在全市进行普查和预防整改，重点是隐患的排查，防止类似事故发生。上午，李鸿忠专程赶赴现场察看灾情，组织现场处置和善后工作，目前正在主持召开专门会议就全市安全生产工作进行部署。起火原因正在进一步调查中，相关责任人员已被控制。现场交通管制已解除，人员救治、善后处置等工作正有序进行。,http://www.cneb.gov.cn/2017/12/01/ARTI1512103290574492.shtml
天津河西一大厦起火 初步查明起火物为内装修材料,12/1/2017,国家应急广播网综合,,新华社天津12月1日电(记者张建新 李鲲)1日凌晨4时许，天津河西区一大厦38层发生火灾。目前，火已扑灭，火灾现场正在清理。截至上午9时左右，已有11人送医院救治，其中6人经抢救无效死亡。记者从天津消防河西支队了解到，经初步核实，火灾发生位置为河西区盛捷友谊服务公寓38层，起火物为内装修材料。据介绍，1日凌晨4时01分，消防河西支队接到报警：河西区平江道盛捷友谊服务公寓第38层起火。接警后，河西佟楼中队于4时10分到达现场，经初步核实现场为河西区盛捷友谊服务公寓第38层发生火灾，消防官兵立即进行处置。火灾于6时40分扑灭，过火面积约为300平方米，起火物为内装修材料。火灾发生后，天津市区两级及公安、消防各部门领导赶赴现场指挥救援处置工作。截至目前，已有11人送医院救治，其中6人经抢救无效死亡。火灾现场正在清理，救援工作正在进行当中，起火原因正在进一步调查。,http://www.cneb.gov.cn/2017/12/01/ARTI1512099007392352.shtml
中国火山基本处于休眠状态 短期没有喷发危险,12/1/2017,国家应急广播网综合,,近日，位于印度尼西亚巴厘岛东部的阿贡火山持续喷发，火山灰柱最高达到4000米，当地超过10万民众被迫撤离。阿贡火山为何喷发，我国火山活动情况如何，科研人员又做了哪些监测、预警工作？火山喷发是地壳运动的一种表现形式，也是地球内部能量在地表的一种最强烈的释放形式，是岩浆等喷出物在短时间内从火山口向地表释放的地质现象。岩浆中含有大量挥发成分，但由于上面有覆岩层的围压，使这些挥发成分溶解在岩浆中无法溢出。当岩浆上升至靠近地表时压力减小，挥发成分被急剧释放出来，就会形成火山喷发。中国地震局火山研究中心主任许建东表示，科学界普遍认为火山的成因主要有3种。一是洋脊上的岩石圈裂开，造成岩浆溢出，形成火山。比如冰岛就是大西洋洋中脊扩展的产物，早期冰岛下方由于洋脊扩张，岩浆物质不断上涌形成海底火山，持续的火山喷发使得海底火山不断上升，最终露出海平面而形成了现在的冰岛。二是板块俯冲挤压作用形成火山。比如在板块的俯冲带或碰撞带，由于岩石圈的部分熔融和脱水作用会形成岩浆囊，从而引发火山活动。阿贡火山就属于这种情况。三是某个局部的地幔热柱式热点喷发形成火山。典型的是夏威夷火山。当太平洋板块在夏威夷群岛这个热点上移动时，先形成的火山岛也会随之位移，最后形成了现今的夏威夷火山岛链，岛链的排列方向代表了早期板块的移动方向。许建东说，我国的火山分布和活动集中在东北和青藏高原，与板块运动相关。“我国地处欧亚板块东南部，位于太平洋板块、印度板块和西伯利亚板块之间。火山分布在成因上与两大板块边缘有关：一是受太平洋板块向西俯冲的影响，形成我国东部大量的火山；一是受印度板块碰撞俯冲的影响，形成了青藏高原及周边地区火山的分布。”通常，火山分为活火山和死火山两类，活火山一般指全新世(1万年前至今)以来有过活动的火山，而死火山泛指1万年以来无喷发活动的火山。活火山又分为两种，现今经常或周期性喷发的火山为现代活火山，在人类历史上曾经喷发但迄今处于休眠状态的为休眠活火山。许建东说，从中新世到更新世以来2000多万年的地质历史中，中国是个多火山国家。目前，我国活火山的数量较少，基本处于休眠或休眠期扰动状态，虽然短期内可能没有喷发风险，但由于火山喷发活动周期较长，引发的原因多种多样，造成危害大，我们仍应加强监测，不能掉以轻心。我国开展火山监测工作比较晚。许建东介绍，1990年以前，我国对活火山的监测几乎是空白。1997年，中国地震局首次对长白山、五大连池与腾冲火山进行了较系统的监测与研究，初步建立了这三个火山的观测系统。经过近20年的努力，截至目前我国已发现全新世火山10多处，根据不同火山未来喷发危险性、危害性和社会影响性等原则，目前我国已在吉林长白山天池火山等6处活火山开展监测，在这些火山地区建立了火山监测台网。“我国的火山监测技术追随国际潮流已经比较成熟和先进，但由于监测起步晚，目前所获得的监测数据还不足以帮助我们摸清火山的‘脾气’，因此仍需要更长时间的数据积累和更深入的研究。”许建东说。（消息来源：人民日报 记者喻思南）,http://www.cneb.gov.cn/2017/12/01/ARTI1512098787921322.shtml
广州周末天气舒适 多云为主,12/1/2017,广州日报,,今天广东大部转为多云天气，粤北和粤东市县的局部有分散小雨。明天到后天全省大部分市县多云为主，昼夜温差加大，早晚气温低。,http://www.cneb.gov.cn/2017/12/01/ARTI1512092977187181.shtml
华北中南部等地将有霾 西南地区多阴雨天气,12/1/2017,国家应急广播网综合,,中新网12月1日电 据中央气象台消息，12月1日至2日，华北中南部、黄淮西部等地大气扩散条件转差，有轻到中度霾，其中河北中南部部分时段可达重度霾。未来三天，西南地区东部、江汉南部等地多阴雨天气，有阵雨或小雨。11月30日，青海南部、西藏东北部、四川西北部及山东半岛北部等地部分地区降雪、雨或雨夹雪1～3毫米，山东烟台局地8毫米；湖南东北部、江西北部、浙江中南部、福建北部等地降小到中雨，局地大雨。12月1日5时较11月30日5时，江西南部、福建西部、广东北部、广西中部等地降温6～8℃。12月1日至2日，华北中南部、黄淮西部等地大气扩散条件转差，有轻到中度霾，其中河北中南部部分时段可达重度霾。3日凌晨起，受冷空气影响，上述地区霾天气自北向南逐渐减弱或消散。未来三天，西南地区东部、江汉南部等地多阴雨天气，有阵雨或小雨。12月1日至2日，受南下冷空气影响，东海南部海域、台湾海峡、台湾以东洋面、巴士海峡、南海北部和中部海域将有7～8级、阵风9级的东北风，其中台湾海峡部分海域风力可达9级、阵风10级。具体来看，1日08时至2日08时，新疆西部、内蒙古东北部等地有阵雪或小雪；西南地区东部等地区有阵雨或小雨。东海南部海域、台湾海峡、台湾以东洋面、南海东北部海域有7～8级、阵风9级的东北风。2日08时至3日08时，新疆西部、内蒙古东北部、黑龙江南部、吉林东部、辽宁东部、西藏东南部等地有小到中雪或雨夹雪；四川盆地、贵州北部和西部、云南东南部、台湾岛等地的部分地区有小雨或阵雨；内蒙古东部等地有4～6级风。东海南部、台湾海峡、南海北部和中部将有7～8级、阵风9级的东北风，其中台湾海峡部分海域风力可达9级、阵风10级。3日08时至4日08时，新疆西部的部分地区有小到中雪，局地有大雪；西南地区东部、湖南西部、云南东南部、广西南部、海南岛、台湾岛等地有小雨或阵雨。,http://www.cneb.gov.cn/2017/12/01/ARTI1512092035389111.shtml
天津河西区一大厦起火 11人送医其中6人抢救无效死亡,12/1/2017,国家应急广播网综合,,中新网12月1日电 据天津市河西区政府官方微博消息，2017年12月1日凌晨4时许，位于河西区友谊路与平江道交口城市大厦38层发生火灾，消防部门和河西区委区政府第一时间赶赴现场处置。火已扑灭，火灾现场正在清理。截至目前，已有11人送医院救治，其中6人经抢救无效死亡。救援工作正在进行当中，起火原因正在进一步调查。,http://www.cneb.gov.cn/2017/12/01/ARTI1512091762973991.shtml
